Data As Of,Start Date,End Date,Group,Year,Month,State,Place of Death,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/21/2022,09/01/2021,09/30/2021,By Month,2021,9,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Decedent's home,14,436,13,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Hospice facility,,41,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Nursing home/long term care facility,26,385,20,,0,40,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Other,,143,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,09/01/2021,09/30/2021,By Month,2021,9,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,Total - All Places of Death,259,1805,214,139,,336,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,"Healthcare setting, inpatient",181,578,159,115,,227,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,"Healthcare setting, outpatient or emergency room",,91,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,Decedent's home,37,504,23,13,0,47,
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,Hospice facility,,53,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,Nursing home/long term care facility,23,399,20,,0,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,Other,,179,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,10/01/2021,10/31/2021,By Month,2021,10,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,Total - All Places of Death,262,1764,229,131,0,360,
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,"Healthcare setting, inpatient",179,613,171,112,0,238,
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,"Healthcare setting, outpatient or emergency room",19,109,10,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,Decedent's home,25,488,22,,0,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,Hospice facility,,46,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,Nursing home/long term care facility,32,349,20,,0,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,Other,,156,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,11/01/2021,11/30/2021,By Month,2021,11,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,Total - All Places of Death,342,1925,306,201,,449,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,"Healthcare setting, inpatient",270,698,251,179,,344,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,"Healthcare setting, outpatient or emergency room",,86,,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,Decedent's home,32,519,24,12,0,44,
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,Hospice facility,0,41,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,Nursing home/long term care facility,22,406,18,,0,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,Other,,174,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,12/01/2021,12/31/2021,By Month,2021,12,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,Total - All Places of Death,381,2046,298,194,,492,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,"Healthcare setting, inpatient",256,701,231,167,,324,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,"Healthcare setting, outpatient or emergency room",10,102,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,Decedent's home,42,561,28,14,,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,Hospice facility,,52,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,Nursing home/long term care facility,50,412,32,,,75,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,Other,17,217,,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,01/01/2022,01/31/2022,By Month,2022,1,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,Total - All Places of Death,270,1656,207,127,,354,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,"Healthcare setting, inpatient",172,542,162,110,,225,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,"Healthcare setting, outpatient or emergency room",,86,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,"Healthcare setting, dead on arrival",0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,Decedent's home,24,424,14,,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,Hospice facility,,53,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,Nursing home/long term care facility,51,390,18,,,65,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,Other,10,156,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,02/01/2022,02/28/2022,By Month,2022,2,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,Total - All Places of Death,87,1542,123,40,,175,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,"Healthcare setting, inpatient",52,478,98,33,,121,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,"Healthcare setting, outpatient or emergency room",0,62,0,0,0,0,
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,Decedent's home,11,408,,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,Hospice facility,,61,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,Nursing home/long term care facility,16,358,12,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,Other,,173,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,03/01/2022,03/31/2022,By Month,2022,3,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,Total - All Places of Death,30,1403,99,10,,124,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,"Healthcare setting, inpatient",,394,75,,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,"Healthcare setting, outpatient or emergency room",0,86,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,Decedent's home,,375,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,Hospice facility,,57,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,Nursing home/long term care facility,,324,12,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,Other,,162,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,04/01/2022,04/30/2022,By Month,2022,4,Nebraska,Place of death unknown,0,0,0,0,0,0,
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,Nebraska,Total - All Places of Death,34,1453,87,11,,112,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,Nebraska,"Healthcare setting, inpatient",,432,54,,,57,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,Nebraska,"Healthcare setting, outpatient or emergency room",,64,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,Nebraska,"Healthcare setting, dead on arrival",0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,Nebraska,Decedent's home,,388,,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/21/2022,05/01/2022,05/31/2022,By Month,2022,5,Nebraska,Hospice facility,,64,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
